CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate,text_basic,text_classic,text_len_classic,word_count_classic,uppercase_ratio,exclamation_count,hate_words_count
Ughnjn7WwwIgbHgCoAEC,04kJtp6pVXI,"What a waste of time talking to that idiot. ""You know what Im sayin."" ""I'll believe what I want to believe.""- Yup- hell with facts or evidence. Loser.",True,True,False,False,False,False,False,False,"What a waste of time talking to that idiot. ""You know what Im sayin."" ""I'll believe what I want to believe.""- Yup- hell with facts or evidence. Loser.",waste time talking idiot know im sayin ill believe want believe yup hell fact evidence loser,92,16,0.04666666666666667,0,1
UghnzyBgv-jQ9ngCoAEC,04kJtp6pVXI,"News fucktards...........puppet players,,,,,all they are paid liars ",True,True,False,False,False,False,False,False,"News fucktards...........puppet players,,,,,all they are paid liars",news fucktardspuppet playersall paid liar,41,5,0.014705882352941176,0,1
UghofW5VYVB8n3gCoAEC,04kJtp6pVXI,Bassem has the right to express himself....we have freedom of expression.....We all have that right....Its an amendment of the Constitution.....I dont think CNN is that competent after all.,False,False,False,False,False,False,False,False,Bassem has the right to express himself....we have freedom of expression.....We all have that right....Its an amendment of the Constitution.....I dont think CNN is that competent after all.,bassem right express himselfwe freedom expressionwe rightits amendment constitutioni dont think cnn competent,109,13,0.042328042328042326,0,1
UgholOxRzEdkW3gCoAEC,04kJtp6pVXI,"does this guy riot before or after work? Orrrr, let me guess he fucks off all day doing nothing.",True,True,False,False,False,False,False,False,"does this guy riot before or after work? Orrrr, let me guess he fucks off all day doing nothing.",guy riot work orrrr let guess fuck day nothing,46,9,0.010416666666666666,0,1
UghOm2iqM9-AYngCoAEC,04kJtp6pVXI,Mr. Masri is 100% right couldn't say it any better myself.,False,False,False,False,False,False,False,False,Mr. Masri is 100% right couldn't say it any better myself.,mr masri right couldnt say better,33,6,0.034482758620689655,0,0
UghOrBUXagc6J3gCoAEC,04kJtp6pVXI,Can anyone tell me why it is racist if a white man shoots a black man? Is it not racist when black man shoots a white man? Why do these cases turn instantly into racist ones it makes no sense.,False,False,False,False,False,False,False,False,Can anyone tell me why it is racist if a white man shoots a black man? Is it not racist when black man shoots a white man? Why do these cases turn instantly into racist ones it makes no sense.,anyone tell racist white man shoot black man racist black man shoot white man case turn instantly racist one make sense,119,21,0.015625,0,0
UghP0v4pSXeRY3gCoAEC,04kJtp6pVXI,Racial profiling and police intimidation? He robbed a store and got killed as a result. Fucking excuses man. Black people shouldn't have to get arrested when they commit a strong arm robbery. When black people get violent they shouldn't have to fear getting put down like an animal. He actually said we shouldn't have to worry about warrants. lol. Fucking piece of human garbage.,True,True,False,False,False,False,False,False,Racial profiling and police intimidation? He robbed a store and got killed as a result. Fucking excuses man. Black people shouldn't have to get arrested when they commit a strong arm robbery. When black people get violent they shouldn't have to fear getting put down like an animal. He actually said we shouldn't have to worry about warrants. lol. Fucking piece of human garbage.,racial profiling police intimidation robbed store got killed result fucking excuse man black people shouldnt get arrested commit strong arm robbery black people get violent shouldnt fear getting put like animal actually said shouldnt worry warrant lol fucking piece human garbage,279,41,0.018469656992084433,0,6
UghPM1HvcyCWxHgCoAEC,04kJtp6pVXI,Wrong Mother Fucker. No shoot to apprehend,True,True,False,False,True,False,False,False,Wrong Mother Fucker. No shoot to apprehend,wrong mother fucker shoot apprehend,35,5,0.09523809523809523,0,1
UghpqNHDIz3pMngCoAEC,04kJtp6pVXI,"Black and white crimes seems to be big topic in us after Ferguson case. I just came here to brag about Finnish cops that used firearm 6 times last year, 2 time towards human, 2 times to warn 2 times to kill wounded animal. 5 million ppl here and 0,5 gun per capita.",False,False,False,False,False,False,False,False,"Black and white crimes seems to be big topic in us after Ferguson case. I just came here to brag about Finnish cops that used firearm 6 times last year, 2 time towards human, 2 times to warn 2 times to kill wounded animal. 5 million ppl here and 0,5 gun per capita.",black white crime seems big topic u ferguson case came brag finnish cop used firearm time last year time towards human time warn time kill wounded animal million ppl gun per caput,179,32,0.01509433962264151,0,1
UghpY-GpHN0YpngCoAEC,04kJtp6pVXI,"and the heading reads, When the protesters take it too far",False,False,False,False,False,False,False,False,"and the heading reads, When the protesters take it too far",heading read protester take far,31,5,0.017241379310344827,0,0
UghR9QQYvJx-RHgCoAEC,04kJtp6pVXI,This Muslim man does not have anything in mind of peace. He wants to stir up dissonance and trouble among Americans by using racist accusations . THAT IS HIS MAN GOAL.,True,False,False,False,False,True,False,True,This Muslim man does not have anything in mind of peace. He wants to stir up dissonance and trouble among Americans by using racist accusations . THAT IS HIS MAN GOAL.,muslim man anything mind peace want stir dissonance trouble among american using racist accusation man goal,107,16,0.11976047904191617,0,0
UghRKLaioSvLOHgCoAEC,04kJtp6pVXI,"Add another imbecile to the bunch, reporter is a incompetent bastard",True,True,False,False,False,False,False,False,"Add another imbecile to the bunch, reporter is a incompetent bastard",add another imbecile bunch reporter incompetent bastard,55,7,0.014705882352941176,0,0
UghRygE9vO9A83gCoAEC,04kJtp6pVXI,This interviewer is right. This guy should show some respect to the paramilitary police that are killing and getting away with it. Ha!,True,True,False,True,False,False,False,False,This interviewer is right. This guy should show some respect to the paramilitary police that are killing and getting away with it. Ha!,interviewer right guy show respect paramilitary police killing getting away ha,78,11,0.022388059701492536,1,1
Ughs3w350i3DvXgCoAEC,04kJtp6pVXI,You all are some dumb as people,True,True,False,False,False,False,False,False,You all are some dumb as people,dumb people,11,2,0.03225806451612903,0,0
